fighter_id,fighter_url,first_name,last_name,full_name,nickname,height_raw,weight_raw,reach_raw,stance,dob_raw,record_raw,profile_SLpM,profile_str_acc,profile_SApM,profile_str_def,profile_TD_avg,profile_TD_acc,profile_TD_def,profile_sub_avg,scraped_at
dcbf01d605681ad1,http://ufcstats.com/fighter-details/dcbf01d605681ad1,Elizabeth,6-6-0,Elizabeth Phillips Record: 6-6-0,,"5' 6""",135 lbs.,"65""",Orthodox,"Aug 20, 1986",6-6-0,2.6,0.33,3.07,,0.75,0.25,0.53,0.2,2026-06-05T04:00:22.790317+00:00
9450848a71d53776,http://ufcstats.com/fighter-details/9450848a71d53776,Lorenz,NC),Lorenz Larkin Record: 18-6-0 (1 NC),,"5' 11""",170 lbs.,"72""",Orthodox,"Sep 03, 1986",18-6-0 (1 NC),3.53,0.46,2.74,,0.27,0.42,0.79,0.1,2026-06-05T04:00:22.790317+00:00
8f2deefe8c5dfb5d,http://ufcstats.com/fighter-details/8f2deefe8c5dfb5d,Alberto,12-2-0,Alberto Uda Record: 12-2-0,,"6' 3""",185 lbs.,--,Orthodox,"Aug 08, 1984",12-2-0,1.79,0.52,3.49,,2.83,0.5,0.66,0.0,2026-06-05T04:00:22.790317+00:00
cd85b48dc880fabd,http://ufcstats.com/fighter-details/cd85b48dc880fabd,Horacio,4-3-0,Horacio Gutierrez Record: 4-3-0,,"5' 10""",145 lbs.,--,DOB:,"Sep 15, 1990",4-3-0,0.86,0.26,2.91,,0.0,0.0,0.5,0.0,2026-06-05T04:00:22.790317+00:00
80d918336163b80c,http://ufcstats.com/fighter-details/80d918336163b80c,Tatsuya,36-11-2,Tatsuya Kawajiri Record: 36-11-2,,"5' 7""",145 lbs.,"69""",Orthodox,"May 08, 1978",36-11-2,2.04,0.44,2.01,,3.63,0.48,0.63,1.1,2026-06-05T04:00:22.790317+00:00
7ea4a9f07df33a45,http://ufcstats.com/fighter-details/7ea4a9f07df33a45,Francisco,NC),Francisco Rivera Record: 11-7-0 (1 NC),,"5' 8""",135 lbs.,"70""",Orthodox,"Oct 08, 1981",11-7-0 (1 NC),4.07,0.41,3.16,,1.01,0.63,0.68,0.6,2026-06-05T04:00:22.790317+00:00
3f1d23b01c552a13,http://ufcstats.com/fighter-details/3f1d23b01c552a13,Michael,6-0-1,Michael Graves Record: 6-0-1,,"5' 10""",170 lbs.,"71""",Orthodox,"Jan 08, 1991",6-0-1,1.25,0.54,1.47,,4.8,0.52,0.66,0.4,2026-06-05T04:00:22.790317+00:00
49f78022126bf4a4,http://ufcstats.com/fighter-details/49f78022126bf4a4,Cesar,8-3-0,Cesar Arzamendia Record: 8-3-0,,"5' 11""",155 lbs.,--,Orthodox,"Jan 31, 1991",8-3-0,5.37,0.45,5.2,,7.32,0.75,0.0,2.4,2026-06-05T04:00:22.790317+00:00
fe5a9547479396ab,http://ufcstats.com/fighter-details/fe5a9547479396ab,Jim,NC),Jim Alers Record: 13-3-0 (1 NC),,"5' 9""",145 lbs.,"71""",Orthodox,"Oct 14, 1986",13-3-0 (1 NC),2.9,0.4,4.38,,2.26,0.41,0.8,0.3,2026-06-05T04:00:22.790317+00:00
d0314416a7f26527,http://ufcstats.com/fighter-details/d0314416a7f26527,Michael,17-4-0,Michael McDonald Record: 17-4-0,,"5' 9""",135 lbs.,"70""",Orthodox,"Jan 15, 1991",17-4-0,2.69,0.42,2.76,,1.09,0.66,0.52,1.4,2026-06-05T04:00:22.790317+00:00
9deff9e3e8d94d47,http://ufcstats.com/fighter-details/9deff9e3e8d94d47,Josh,13-4-0,Josh Samman Record: 13-4-0,,"6' 3""",185 lbs.,"79""",Orthodox,"Mar 14, 1988",13-4-0,2.08,0.52,2.47,,1.09,0.33,0.33,0.4,2026-06-05T04:00:22.790317+00:00
175852708cb55776,http://ufcstats.com/fighter-details/175852708cb55776,Cristina,5-2-0,Cristina Stanciu Record: 5-2-0,,"5' 3""",115 lbs.,--,Orthodox,"Mar 29, 1994",5-2-0,2.5,0.5,3.07,,0.85,1.0,0.4,1.7,2026-06-05T04:00:22.790317+00:00
5904b0b38dc6718d,http://ufcstats.com/fighter-details/5904b0b38dc6718d,Cody,13-6-1,Cody Pfister Record: 13-6-1,,"5' 10""",155 lbs.,"73""",Orthodox,"Jul 12, 1990",13-6-1,1.41,0.25,2.8,,2.82,0.3,0.0,0.0,2026-06-05T04:00:22.790317+00:00
513c6f1715e547a8,http://ufcstats.com/fighter-details/513c6f1715e547a8,Brock,NC),Brock Lesnar Record: 5-3-0 (1 NC),,"6' 3""",265 lbs.,"81""",Orthodox,"Jul 12, 1977",5-3-0 (1 NC),3.53,0.72,2.11,,3.9,0.55,0.6,0.5,2026-06-05T04:00:22.790317+00:00
23a6e307077c6ccc,http://ufcstats.com/fighter-details/23a6e307077c6ccc,Enrique,10-4-0,Enrique Marin Record: 10-4-0,,"5' 10""",170 lbs.,--,DOB:,"Sep 02, 1986",10-4-0,1.43,0.33,3.0,,2.5,0.38,0.6,1.0,2026-06-05T04:00:22.790317+00:00
8a59d346dc976a10,http://ufcstats.com/fighter-details/8a59d346dc976a10,Thiago,21-7-1,Thiago Tavares Record: 21-7-1,,"5' 7""",145 lbs.,"70""",Orthodox,"Nov 08, 1984",21-7-1,2.0,0.4,2.31,,3.83,0.42,0.62,1.5,2026-06-05T04:00:22.790317+00:00
b8c0f30ee9a98b69,http://ufcstats.com/fighter-details/b8c0f30ee9a98b69,Fernando,15-4-0,Fernando Bruno Record: 15-4-0,,"5' 6""",145 lbs.,--,DOB:,"Feb 24, 1982",15-4-0,1.75,0.39,1.78,,2.02,0.22,0.56,0.5,2026-06-05T04:00:22.790317+00:00
9ab9912e0f8fa6d6,http://ufcstats.com/fighter-details/9ab9912e0f8fa6d6,Cory,3-1-0,Cory Hendricks Record: 3-1-0,,"6' 3""",205 lbs.,--,Switch,"May 10, 1988",3-1-0,3.13,0.39,4.07,,0.0,0.0,1.0,0.0,2026-06-05T04:00:22.790317+00:00
8c822811eedc11ad,http://ufcstats.com/fighter-details/8c822811eedc11ad,Anton,7-3-0,Anton Zafir Record: 7-3-0,,"5' 11""",170 lbs.,--,Orthodox,"May 10, 1987",7-3-0,2.99,0.64,2.31,,6.11,0.6,0.0,0.0,2026-06-05T04:00:22.790317+00:00
e4d2564ea0e34e2b,http://ufcstats.com/fighter-details/e4d2564ea0e34e2b,Mehdi,11-5-0,Mehdi Baghdad Record: 11-5-0,,"6' 1""",155 lbs.,--,Orthodox,"Apr 13, 1985",11-5-0,3.13,0.3,4.56,,0.0,0.0,0.33,0.0,2026-06-05T04:00:22.790317+00:00
8270c00fae24c922,http://ufcstats.com/fighter-details/8270c00fae24c922,Dileno,19-3-0,Dileno Lopes Record: 19-3-0,,"5' 5""",135 lbs.,--,DOB:,"Sep 26, 1984",19-3-0,2.37,0.36,3.33,,2.5,0.31,1.0,1.5,2026-06-05T04:00:22.790317+00:00
12f1b140e248bdb9,http://ufcstats.com/fighter-details/12f1b140e248bdb9,Jerrod,NC),Jerrod Sanders Record: 16-3-0 (1 NC),,"5' 8""",135 lbs.,"72""",Orthodox,"Oct 01, 1979",16-3-0 (1 NC),0.88,0.64,1.14,,2.2,0.33,0.5,1.6,2026-06-05T04:00:22.790317+00:00
cbd5d3cdd862e90e,http://ufcstats.com/fighter-details/cbd5d3cdd862e90e,Rory,19-4-0,Rory MacDonald Record: 19-4-0,,"6' 0""",170 lbs.,"76""",Orthodox,"Jul 22, 1989",19-4-0,3.75,0.42,2.8,,1.77,0.47,0.88,0.4,2026-06-05T04:00:22.790317+00:00
e023fa2e648ea0f1,http://ufcstats.com/fighter-details/e023fa2e648ea0f1,Steve,12-2-0,Steve Bosse Record: 12-2-0,,"5' 11""",205 lbs.,"72""",Orthodox,"Jul 29, 1981",12-2-0,5.99,0.52,5.38,,0.92,0.33,1.0,0.0,2026-06-05T04:00:22.790317+00:00
55f446032177b119,http://ufcstats.com/fighter-details/55f446032177b119,Chris,10-5-0,Chris Beal Record: 10-5-0,,"5' 7""",125 lbs.,"69""",Orthodox,"Aug 06, 1985",10-5-0,3.45,0.35,3.18,,1.6,0.58,0.78,0.2,2026-06-05T04:00:22.790317+00:00
7cdd3e5d3aa9cb39,http://ufcstats.com/fighter-details/7cdd3e5d3aa9cb39,Yan,13-3-0,Yan Cabral Record: 13-3-0,,"5' 11""",155 lbs.,"73""",Orthodox,"May 13, 1983",13-3-0,2.02,0.47,1.98,,2.89,0.35,0.37,1.2,2026-06-05T04:00:22.790317+00:00
2de91c2244ad7e89,http://ufcstats.com/fighter-details/2de91c2244ad7e89,Dominic,9-5-0,Dominic Waters Record: 9-5-0,,"6' 1""",170 lbs.,"79""",Orthodox,"Apr 11, 1989",9-5-0,0.48,0.23,2.53,,4.07,0.52,0.28,0.0,2026-06-05T04:00:22.790317+00:00
6ded9184b2284645,http://ufcstats.com/fighter-details/6ded9184b2284645,Willie,12-7-0,Willie Gates Record: 12-7-0,,"5' 8""",125 lbs.,"72""",Orthodox,"Jan 21, 1987",12-7-0,1.8,0.38,4.28,,0.0,0.0,0.67,0.4,2026-06-05T04:00:22.790317+00:00
56c9acc4e86046a2,http://ufcstats.com/fighter-details/56c9acc4e86046a2,Chris,9-3-0,Chris Kelades Record: 9-3-0,,"5' 7""",125 lbs.,"68""",Orthodox,"Feb 21, 1981",9-3-0,2.4,0.43,2.64,,1.04,0.18,0.53,0.3,2026-06-05T04:00:22.790317+00:00
92b62174c175ce19,http://ufcstats.com/fighter-details/92b62174c175ce19,Clint,11-6-0,Clint Hester Record: 11-6-0,,"6' 2""",205 lbs.,"77""",Orthodox,"Nov 21, 1986",11-6-0,3.36,0.42,3.44,,1.02,0.35,0.6,0.0,2026-06-05T04:00:22.790317+00:00
83fd97284f4bb4a4,http://ufcstats.com/fighter-details/83fd97284f4bb4a4,Efrain,28-12-0,Efrain Escudero Record: 28-12-0,,"5' 9""",155 lbs.,"71""",Orthodox,"Jan 15, 1986",28-12-0,2.92,0.44,2.3,,1.31,0.4,0.66,0.8,2026-06-05T04:00:22.790317+00:00
270b89c00ef0c55c,http://ufcstats.com/fighter-details/270b89c00ef0c55c,Gabriel,17-11-0,Gabriel Gonzaga Record: 17-11-0,,"6' 2""",242 lbs.,"76""",Orthodox,"May 18, 1979",17-11-0,2.12,0.45,2.94,,2.8,0.39,0.66,1.1,2026-06-05T04:00:22.790317+00:00
53278852bcd91e11,http://ufcstats.com/fighter-details/53278852bcd91e11,Igor,NC),Igor Pokrajac Record: 28-13-0 (1 NC),,"6' 0""",205 lbs.,"74""",Orthodox,"Jan 02, 1979",28-13-0 (1 NC),2.25,0.45,4.26,,0.87,0.29,0.51,0.2,2026-06-05T04:00:22.790317+00:00
d7adfcfdf7c6c1f8,http://ufcstats.com/fighter-details/d7adfcfdf7c6c1f8,Ian,9-3-0,Ian Entwistle Record: 9-3-0,,"5' 5""",135 lbs.,--,Orthodox,"Nov 19, 1986",9-3-0,0.11,0.07,7.36,,0.0,0.0,0.0,12.1,2026-06-05T04:00:22.790317+00:00
38ed5a2299230227,http://ufcstats.com/fighter-details/38ed5a2299230227,Filip,12-2-2,Filip Pejic Record: 12-2-2,,"5' 8""",135 lbs.,--,Orthodox,"Jul 21, 1992",12-2-2,0.0,0.0,0.88,,0.0,0.0,0.0,0.0,2026-06-05T04:00:22.790317+00:00
1dafccb62a0f98ec,http://ufcstats.com/fighter-details/1dafccb62a0f98ec,Robert,14-4-0,Robert Whiteford Record: 14-4-0,,"5' 9""",145 lbs.,"69""",Southpaw,"Apr 12, 1983",14-4-0,2.33,0.46,1.99,,1.9,0.3,0.45,0.0,2026-06-05T04:00:22.790317+00:00
7413b80dbb0f8f9f,http://ufcstats.com/fighter-details/7413b80dbb0f8f9f,Lucas,19-3-0,Lucas Martins Record: 19-3-0,,"6' 0""",145 lbs.,"72""",Southpaw,"Nov 11, 1988",19-3-0,2.87,0.35,4.14,,0.0,0.0,0.76,0.5,2026-06-05T04:00:22.790317+00:00
1ff9589f9065a9ed,http://ufcstats.com/fighter-details/1ff9589f9065a9ed,Frank,18-11-0,Frank Mir Record: 18-11-0,,"6' 3""",264 lbs.,"79""",Southpaw,"May 24, 1979",18-11-0,2.18,0.47,3.84,,2.02,0.4,0.54,2.0,2026-06-05T04:00:22.790317+00:00
f5431394fb284bb9,http://ufcstats.com/fighter-details/f5431394fb284bb9,James,16-9-0,James Te Huna Record: 16-9-0,,"6' 2""",185 lbs.,"75""",Orthodox,"Sep 29, 1981",16-9-0,4.04,0.51,2.99,,2.75,0.37,0.58,0.2,2026-06-05T04:00:22.790317+00:00
40ff198adda94b9f,http://ufcstats.com/fighter-details/40ff198adda94b9f,Mark,6-3-0,Mark Eddiva Record: 6-3-0,,"5' 8""",145 lbs.,"68""",Orthodox,"Feb 16, 1986",6-3-0,3.37,0.45,2.98,,1.45,0.22,0.63,0.0,2026-06-05T04:00:22.790317+00:00
f9ae6914f604aa9f,http://ufcstats.com/fighter-details/f9ae6914f604aa9f,Rin,19-2-1,Rin Nakai Record: 19-2-1,,"5' 1""",135 lbs.,--,Orthodox,"Oct 22, 1986",19-2-1,1.57,0.33,3.9,,3.0,0.18,0.75,0.5,2026-06-05T04:00:22.790317+00:00
d221ee27afc7a60e,http://ufcstats.com/fighter-details/d221ee27afc7a60e,Viscardi,19-6-0,Viscardi Andrade Record: 19-6-0,,"5' 11""",170 lbs.,"75""",Orthodox,"Mar 08, 1984",19-6-0,3.26,0.42,2.77,,1.93,0.5,0.66,0.3,2026-06-05T04:00:22.790317+00:00
4d44f37107f01b9b,http://ufcstats.com/fighter-details/4d44f37107f01b9b,Tom,NC),Tom Lawlor Record: 10-6-0 (1 NC),,"6' 0""",205 lbs.,"74""",Southpaw,"May 15, 1983",10-6-0 (1 NC),2.5,0.42,2.41,,2.46,0.32,0.57,1.4,2026-06-05T04:00:22.790317+00:00
0c9c0a43d3f3f49d,http://ufcstats.com/fighter-details/0c9c0a43d3f3f49d,Marcelo,9-2-1,Marcelo Guimaraes Record: 9-2-1,,"6' 0""",185 lbs.,"73""",Orthodox,"Jun 25, 1983",9-2-1,4.67,0.51,4.41,,1.99,0.13,0.0,0.0,2026-06-05T04:00:22.790317+00:00
9b198c73e3d0d289,http://ufcstats.com/fighter-details/9b198c73e3d0d289,Justin,12-7-0,Justin Salas Record: 12-7-0,,"5' 8""",155 lbs.,"70""",Southpaw,"Mar 13, 1982",12-7-0,3.42,0.43,2.96,,2.43,0.2,0.0,0.0,2026-06-05T04:00:22.790317+00:00
cfaf010d5b389c09,http://ufcstats.com/fighter-details/cfaf010d5b389c09,Mike,9-4-0,Mike Wilkinson Record: 9-4-0,,"5' 7""",145 lbs.,"66""",Orthodox,"Sep 15, 1987",9-4-0,2.35,0.38,3.7,,0.92,0.14,0.55,0.9,2026-06-05T04:00:22.790317+00:00
dfae5da5676e4194,http://ufcstats.com/fighter-details/dfae5da5676e4194,Chris,11-5-0,Chris Dempsey Record: 11-5-0,,"5' 10""",185 lbs.,"72""",Orthodox,"Sep 08, 1987",11-5-0,2.25,0.32,2.82,,2.64,0.23,0.16,0.0,2026-06-05T04:00:22.790317+00:00
3623bd267a2eef2e,http://ufcstats.com/fighter-details/3623bd267a2eef2e,Yaotzin,NC),Yaotzin Meza Record: 21-11-0 (1 NC),,"5' 9""",145 lbs.,"71""",Orthodox,"Feb 04, 1981",21-11-0 (1 NC),1.43,0.41,1.62,,1.06,0.2,0.18,1.4,2026-06-05T04:00:22.790317+00:00
14ff46596ad80609,http://ufcstats.com/fighter-details/14ff46596ad80609,Norman,23-6-1,Norman Parke Record: 23-6-1,,"5' 11""",155 lbs.,"70""",Southpaw,"Dec 22, 1986",23-6-1,3.06,0.35,2.88,,1.98,0.26,0.77,0.0,2026-06-05T04:00:22.790317+00:00
bcad7223af3c19da,http://ufcstats.com/fighter-details/bcad7223af3c19da,Martin,15-6-0,Martin Svensson Record: 15-6-0,,"6' 1""",155 lbs.,--,DOB:,"Apr 25, 1985",15-6-0,2.02,0.38,5.91,,0.0,0.0,0.0,0.0,2026-06-05T04:00:22.790317+00:00
d512d9f204059f57,http://ufcstats.com/fighter-details/d512d9f204059f57,Joe,NC),Joe Riggs Record: 44-17-0 (1 NC),,"6' 0""",185 lbs.,"70""",Southpaw,"Sep 23, 1982",44-17-0 (1 NC),2.41,0.51,1.69,,2.45,0.55,0.62,0.6,2026-06-05T04:00:22.790317+00:00
7e47047d0971d566,http://ufcstats.com/fighter-details/7e47047d0971d566,Daniel,10-6-0,Daniel Sarafian Record: 10-6-0,,"5' 9""",185 lbs.,"73""",Orthodox,"Aug 21, 1982",10-6-0,2.23,0.46,3.1,,0.36,0.07,0.53,0.7,2026-06-05T04:00:22.790317+00:00
f40ec51dd4de47c3,http://ufcstats.com/fighter-details/f40ec51dd4de47c3,Jonavin,NC),Jonavin Webb Record: 9-2-0 (1 NC),,"5' 10""",170 lbs.,--,Orthodox,"Apr 28, 1989",9-2-0 (1 NC),1.47,0.3,2.27,,2.5,0.31,0.4,1.0,2026-06-05T04:00:22.790317+00:00
91ea901c458e95dd,http://ufcstats.com/fighter-details/91ea901c458e95dd,Jared,14-4-0,Jared Rosholt Record: 14-4-0,,"6' 2""",265 lbs.,"75""",Orthodox,"Aug 04, 1986",14-4-0,2.08,0.46,1.52,,1.83,0.41,0.66,0.1,2026-06-05T04:00:22.790317+00:00
5c1ca0c72b599a3c,http://ufcstats.com/fighter-details/5c1ca0c72b599a3c,Rafael,NC),Rafael Cavalcante Record: 12-7-0 (1 NC),,"6' 1""",205 lbs.,"74""",Orthodox,"Apr 14, 1980",12-7-0 (1 NC),2.71,0.53,3.62,,0.6,0.4,0.63,0.1,2026-06-05T04:00:22.790317+00:00
b7ffa72aa148599a,http://ufcstats.com/fighter-details/b7ffa72aa148599a,KJ,NC),KJ Noons Record: 13-9-0 (1 NC),,"5' 10""",155 lbs.,"70""",Orthodox,"Dec 07, 1982",13-9-0 (1 NC),3.68,0.35,3.78,,0.08,0.2,0.68,0.0,2026-06-05T04:00:22.790317+00:00
9f755fb04cc21499,http://ufcstats.com/fighter-details/9f755fb04cc21499,Noad,11-2-0,Noad Lahat Record: 11-2-0,,"5' 9""",145 lbs.,"69""",Orthodox,"Jun 08, 1984",11-2-0,2.79,0.46,1.47,,2.37,0.26,0.16,2.4,2026-06-05T04:00:22.790317+00:00
4638cc6479cc0afe,http://ufcstats.com/fighter-details/4638cc6479cc0afe,Masio,11-7-0,Masio Fullen Record: 11-7-0,,"5' 10""",145 lbs.,"70""",Orthodox,"Oct 06, 1986",11-7-0,2.46,0.32,3.5,,0.47,0.33,0.69,0.0,2026-06-05T04:00:22.790317+00:00
8f0d576beba1cfcd,http://ufcstats.com/fighter-details/8f0d576beba1cfcd,Matt,9-4-0,Matt Dwyer Record: 9-4-0,,"6' 4""",170 lbs.,"76""",Orthodox,"Dec 17, 1989",9-4-0,2.57,0.34,3.24,,0.44,0.1,0.6,0.0,2026-06-05T04:00:22.790317+00:00
938ad489fb7a1f31,http://ufcstats.com/fighter-details/938ad489fb7a1f31,Levan,15-2-1,Levan Makashvili Record: 15-2-1,,"5' 8""",145 lbs.,"68""",Orthodox,"Jan 07, 1989",15-2-1,2.87,0.54,2.07,,3.67,0.42,0.85,0.0,2026-06-05T04:00:22.790317+00:00
948880beac71f028,http://ufcstats.com/fighter-details/948880beac71f028,Felipe,NC),Felipe Olivieri Record: 14-5-0 (1 NC),,"5' 9""",155 lbs.,--,Orthodox,"Apr 12, 1985",14-5-0 (1 NC),6.68,0.58,4.6,,0.0,0.0,0.71,0.0,2026-06-05T04:00:22.790317+00:00
ba280572acfba13f,http://ufcstats.com/fighter-details/ba280572acfba13f,Matt,12-5-0,Matt Mitrione Record: 12-5-0,,"6' 3""",265 lbs.,"82""",Switch,"Jul 15, 1978",12-5-0,3.55,0.5,2.79,,0.0,0.0,0.55,0.7,2026-06-05T04:00:22.790317+00:00
5f99b2bafb10305f,http://ufcstats.com/fighter-details/5f99b2bafb10305f,Daron,NC),Daron Cruickshank Record: 18-10-0 (1 NC),,"5' 8""",155 lbs.,"72""",Switch,"Jun 11, 1985",18-10-0 (1 NC),2.88,0.38,2.98,,2.04,0.41,0.6,0.2,2026-06-05T04:00:22.790317+00:00
c2e3e67b5911bfb7,http://ufcstats.com/fighter-details/c2e3e67b5911bfb7,Diego,22-11-0,Diego Brandao Record: 22-11-0,,"5' 7""",145 lbs.,"64""",Orthodox,"May 27, 1987",22-11-0,2.94,0.47,3.38,,3.21,0.68,0.8,0.6,2026-06-05T04:00:22.790317+00:00
57bad6a84230f0c9,http://ufcstats.com/fighter-details/57bad6a84230f0c9,Tony,12-4-0,Tony Sims Record: 12-4-0,,"5' 11""",155 lbs.,"70""",Southpaw,"Oct 14, 1985",12-4-0,1.81,0.63,0.76,,0.71,0.5,0.5,0.7,2026-06-05T04:00:22.790317+00:00
f3a078277b3b8ff4,http://ufcstats.com/fighter-details/f3a078277b3b8ff4,Masanori,26-12-5,Masanori Kanehara Record: 26-12-5,,"5' 7""",135 lbs.,"67""",Orthodox,"Nov 19, 1982",26-12-5,1.88,0.49,1.63,,1.44,0.5,0.63,0.9,2026-06-05T04:00:22.790317+00:00
ec2d13a87d3d9541,http://ufcstats.com/fighter-details/ec2d13a87d3d9541,Sheldon,10-3-1,Sheldon Westcott Record: 10-3-1,,"6' 1""",170 lbs.,"71""",Southpaw,"Aug 20, 1984",10-3-1,2.26,0.4,3.73,,3.23,0.37,0.14,0.0,2026-06-05T04:00:22.790317+00:00
8d49545dadf9b919,http://ufcstats.com/fighter-details/8d49545dadf9b919,Edgar,14-5-0,Edgar Garcia Record: 14-5-0,,"5' 10""",170 lbs.,"71""",Orthodox,"Feb 22, 1984",14-5-0,3.16,0.29,4.23,,2.21,0.57,0.5,0.6,2026-06-05T04:00:22.790317+00:00
36df8e119aec6175,http://ufcstats.com/fighter-details/36df8e119aec6175,Sarah,NC),Sarah Kaufman Record: 18-4-0 (1 NC),,"5' 5""",135 lbs.,"66""",Orthodox,"Sep 20, 1985",18-4-0 (1 NC),6.65,0.46,4.0,,0.38,0.57,0.81,0.0,2026-06-05T04:00:22.790317+00:00
d1e7fc58d4225cdf,http://ufcstats.com/fighter-details/d1e7fc58d4225cdf,Danny,17-10-0,Danny Castillo Record: 17-10-0,,"5' 9""",155 lbs.,"71""",Orthodox,"Aug 25, 1979",17-10-0,2.57,0.42,1.96,,2.95,0.38,0.63,0.2,2026-06-05T04:00:22.790317+00:00
cf615eb4b7862c76,http://ufcstats.com/fighter-details/cf615eb4b7862c76,Hayder,6-3-0,Hayder Hassan Record: 6-3-0,,"5' 10""",170 lbs.,--,DOB:,"Oct 20, 1982",6-3-0,2.11,0.46,3.16,,0.0,0.0,0.25,0.0,2026-06-05T04:00:22.790317+00:00
d53482bef23235ba,http://ufcstats.com/fighter-details/d53482bef23235ba,Marcio,17-4-0,Marcio Alexandre Junior Record: 17-4-0,,"6' 0""",185 lbs.,"75""",Southpaw,"May 05, 1989",17-4-0,1.61,0.45,2.89,,0.35,0.2,0.66,0.7,2026-06-05T04:00:22.790317+00:00
aac6edb0d5e0b7e9,http://ufcstats.com/fighter-details/aac6edb0d5e0b7e9,Marcin,12-4-0,Marcin Wrzosek Record: 12-4-0,,"5' 9""",155 lbs.,--,DOB:,"Oct 14, 1987",12-4-0,3.47,0.43,4.07,,3.0,0.25,0.33,0.0,2026-06-05T04:00:22.790317+00:00
22061ff217907c78,http://ufcstats.com/fighter-details/22061ff217907c78,Konstantin,9-3-0,Konstantin Erokhin Record: 9-3-0,,"5' 11""",230 lbs.,--,Orthodox,"Jan 31, 1983",9-3-0,1.07,0.36,1.83,,0.0,0.0,0.7,0.0,2026-06-05T04:00:22.790317+00:00
236a37d96d476164,http://ufcstats.com/fighter-details/236a37d96d476164,Mike,17-7-0,Mike Pierce Record: 17-7-0,,"5' 8""",170 lbs.,"71""",Orthodox,"Sep 01, 1980",17-7-0,2.62,0.42,2.36,,3.08,0.42,0.71,0.2,2026-06-05T04:00:22.790317+00:00
6448e57a9533b7e4,http://ufcstats.com/fighter-details/6448e57a9533b7e4,Abner,20-9-1,Abner Lloveras Record: 20-9-1,,"5' 11""",155 lbs.,--,DOB:,"Sep 04, 1982",20-9-1,6.27,0.49,6.87,,2.0,0.2,0.0,0.0,2026-06-05T04:00:22.790317+00:00
fc31f896cde2bc2e,http://ufcstats.com/fighter-details/fc31f896cde2bc2e,John,24-13-0,John Howard Record: 24-13-0,,"5' 7""",170 lbs.,"72""",Orthodox,"Mar 01, 1983",24-13-0,2.15,0.5,3.08,,2.7,0.49,0.53,0.4,2026-06-05T04:00:22.790317+00:00
69a400af4420cd6a,http://ufcstats.com/fighter-details/69a400af4420cd6a,Andreas,10-4-0,Andreas Stahl Record: 10-4-0,,"5' 11""",170 lbs.,--,Orthodox,"May 20, 1988",10-4-0,2.83,0.37,4.74,,1.55,0.66,0.8,0.0,2026-06-05T04:00:22.790317+00:00
c1ea9d56cd953586,http://ufcstats.com/fighter-details/c1ea9d56cd953586,Emily,3-3-0,Emily Kagan Record: 3-3-0,,"5' 3""",115 lbs.,--,DOB:,"Jul 14, 1981",3-3-0,2.6,0.36,5.29,,1.86,0.14,0.5,0.0,2026-06-05T04:00:22.790317+00:00
2676b28836a5a836,http://ufcstats.com/fighter-details/2676b28836a5a836,Benson,24-7-0,Benson Henderson Record: 24-7-0,,"5' 9""",170 lbs.,"70""",Southpaw,"Nov 16, 1983",24-7-0,2.93,0.45,1.79,,2.4,0.45,0.63,0.8,2026-06-05T04:00:22.790317+00:00
b0550072e5f0afa7,http://ufcstats.com/fighter-details/b0550072e5f0afa7,Yoshihiro,NC),Yoshihiro Akiyama Record: 14-6-0 (2 NC),,"5' 10""",170 lbs.,"75""",Orthodox,"Jul 29, 1975",14-6-0 (2 NC),3.1,0.41,3.62,,2.29,0.67,0.92,1.0,2026-06-05T04:00:22.790317+00:00
aed06011bf62237b,http://ufcstats.com/fighter-details/aed06011bf62237b,Dongi,13-3-0,Dongi Yang Record: 13-3-0,,"5' 10""",185 lbs.,"73""",Southpaw,"Dec 07, 1984",13-3-0,3.55,0.51,3.21,,1.7,0.41,0.61,0.5,2026-06-05T04:00:22.790317+00:00
a00ec21cfbba17b6,http://ufcstats.com/fighter-details/a00ec21cfbba17b6,Yui,18-8-1,Yui Chul Nam Record: 18-8-1,,"5' 9""",145 lbs.,--,Orthodox,"Jul 16, 1981",18-8-1,3.53,0.51,2.0,,1.33,0.16,0.57,0.3,2026-06-05T04:00:22.790317+00:00
6905d45bd71b50a9,http://ufcstats.com/fighter-details/6905d45bd71b50a9,Leo,18-4-1,Leo Kuntz Record: 18-4-1,,"5' 10""",155 lbs.,--,Orthodox,"Oct 03, 1983",18-4-1,1.68,0.32,3.8,,1.99,0.25,0.33,0.7,2026-06-05T04:00:22.790317+00:00
0b64d0fed453ef7f,http://ufcstats.com/fighter-details/0b64d0fed453ef7f,Scott,15-12-0,Scott Jorgensen Record: 15-12-0,,"5' 5""",135 lbs.,"66""",Orthodox,"Sep 17, 1982",15-12-0,3.37,0.4,3.41,,2.61,0.45,0.59,0.7,2026-06-05T04:00:22.790317+00:00
30b577b112bef42d,http://ufcstats.com/fighter-details/30b577b112bef42d,Vernon,3-1-0,Vernon Ramos Ho Record: 3-1-0,,"5' 6""",170 lbs.,--,Orthodox,"Jun 03, 1992",3-1-0,4.0,0.25,8.0,,0.0,0.0,0.0,0.0,2026-06-05T04:00:22.790317+00:00
